Stock,minute_of_day,spread_bps,depth_gbp,volume
KGF.L,743,7.945990251114494,5809.335233870968,3471.383568926129
KGF.L,744,7.991143765901258,6512.801254098361,1643.4117352111475
KGF.L,745,8.326201828459222,6409.553546875,1520.7562164925
KGF.L,746,8.308107628809724,5839.467161290322,3677.303311462742
KGF.L,747,8.682864253568193,6026.440344262294,3120.4980986618034
KGF.L,748,8.173566045659948,5639.882298387097,3188.0680288174194
KGF.L,749,8.8861666029605,6246.3545564516135,1034.8801132629033
KGF.L,750,8.488147561871472,6295.2500625,2218.7322641529686
KGF.L,751,8.001962970047856,6106.68121875,6443.232911071406
KGF.L,752,8.101917690354286,6871.7568984375,2136.741625265625
KGF.L,753,8.147487953959123,6958.650951612904,1645.1223582580644
KGF.L,754,7.957878517587839,5588.3913125,37562.17712969062
KGF.L,755,7.803136665398554,6052.378023809524,3022.2411488349208
KGF.L,756,8.275159614019948,6294.120688524589,1703.7338148690164
KGF.L,757,7.9370885675088125,5822.9866640625,1754.9936809431251
KGF.L,758,8.26893126713995,5876.952293650793,1616.6337051142857
KGF.L,759,8.129719304336378,5669.405015873016,1436.7189958342856
KGF.L,760,8.223500019859495,5690.3025793650795,43713.231279876185
KGF.L,761,8.41810598524928,6487.093,1505.218355443492
KGF.L,762,8.00959943460438,6502.465261904762,1814.3134816196825
KGF.L,763,8.027063467151939,6482.497301587302,1015.9305163404763
KGF.L,764,8.452604525597907,5786.8605390625,2784.684808720156
KGF.L,765,8.074477663997577,6213.774484375,2781.415955509531
KGF.L,766,8.276606789008294,5702.9985390625,2003.6015951267188
KGF.L,767,7.943821704621125,6160.712841269841,1370.773516090476
KGF.L,768,8.305017461980356,6046.917738095238,1361.611076382222
KGF.L,769,8.249769576401256,6174.9503828125,17992.833075855935
KGF.L,770,8.387387675590801,5747.529849206349,1248.4775023126983
KGF.L,771,7.556227252688071,5626.90278125,2021.3298205285937
KGF.L,772,7.8421825022118945,5729.015476190476,2269.995532053968
KGF.L,773,7.547608804513128,5439.637515625,2603.314332575625
KGF.L,774,7.812106144720607,6463.6211796875,2616.9628632392187
KGF.L,775,8.13185809083351,6342.307814516129,4828.182357980161
KGF.L,776,8.103778442691581,6852.584590163935,961.7456450498361
KGF.L,777,8.128388051277822,7114.771290322581,1376.9301529583872
KGF.L,778,7.876230932489626,6555.741629032259,1648.4251405209677
KGF.L,779,8.092602390880122,7205.460698412699,1495.6732500428573
KGF.L,780,8.083350886992644,6117.0364609375,7669.942648750624
KGF.L,781,7.939204443750313,6534.027158730159,1689.1884191331746
KGF.L,782,8.497874393602338,6484.7769140625,2610.9497089621873
KGF.L,783,8.303680600245963,6821.352177419355,1951.5452860240323
KGF.L,784,8.345628537117605,6289.302950819671,1791.1611485193441
KGF.L,785,8.20967681723418,6873.492126984127,2026.9020687674604
KGF.L,786,8.05718179798229,6210.157920634921,2418.585146981429
KGF.L,787,8.081754980969666,5967.676103174604,6027.599798523492
KGF.L,788,7.6855962374030815,5463.066765625,1371.4419866551561
KGF.L,789,8.161946298614852,5974.7580859375,2745.711332535938
KGF.L,790,8.114333501866344,5998.992944444445,2161.2741413174604
KGF.L,791,8.185287049812748,6294.003055555556,1192.5145806109524
KGF.L,792,7.673249393937016,5992.97276984127,2915.1027408809523
KGF.L,793,7.569509937579162,6287.687158730158,2470.15594345
KGF.L,794,7.61184402901857,5746.003150793651,1431.8782940095239
KGF.L,795,7.756834437168189,6031.7973984375,1736.3092371735938
KGF.L,796,7.022636786397337,5554.781531746032,1443.8536615004762
KGF.L,797,7.62771784942712,6020.067642857143,1816.827603812857
KGF.L,798,7.66719228898181,6083.230209677419,2519.022390687742
KGF.L,799,7.881538662064196,6318.704314516129,2129.1867994709673
KGF.L,800,7.617801558366373,6043.1552109375,1994.060516923125
KGF.L,801,7.559739888721624,5851.07814516129,2447.615556122258
KGF.L,802,7.658784870467626,6282.962475409836,1319.459226907869
KGF.L,803,7.19350485820771,6285.814261904761,3990.5615674544447
KGF.L,804,7.310638508383129,5984.534870967742,4625.528867185967
KGF.L,805,7.363557171425385,6162.889265625,1421.52086751125
KGF.L,806,7.478300039450247,6679.943753968254,1556.8333227480953
KGF.L,807,8.126392313430168,6954.24540625,1862.7122434654689
KGF.L,808,7.340655027441949,6036.0631507936505,1165.5924914071427
KGF.L,809,7.838766302001224,5280.7962265625,2881.4122330604687
KGF.L,810,8.774283771999906,5902.3857734375,6546.2896848625005
KGF.L,811,8.285014142716506,5911.1012578125,3397.725300945156
KGF.L,812,7.730373462558722,5455.203328125,2522.904500530469
KGF.L,813,7.8305788654488175,6480.9727812500005,2955.1934605781253
KGF.L,814,7.930670505934373,6166.121265625,5562.0633897968755
KGF.L,815,8.317420503990856,6737.6283359375,4145.639168279844
KGF.L,816,7.792668215378735,6135.519671875,2605.5881371853125
KGF.L,817,8.073838464211747,6609.7571171875,4699.308871733125
KGF.L,818,8.10756490809575,6142.944596774194,1866.0309548880643
KGF.L,819,7.903748079249067,6206.716546875,1637.7107000809374
KGF.L,820,8.320135587151977,7906.3716953125,2123.1554235067188
KGF.L,821,8.264448511531338,6086.793328125,4960.469940549531
KGF.L,822,8.135944246616067,6209.03653125,1790.4312358923437
KGF.L,823,7.574018832257623,5422.376546875,1831.3519267101562
KGF.L,824,7.880627510933089,6088.899690476191,3622.639778236984
KGF.L,825,7.82483627128401,7147.488944444445,6919.749396253968
KGF.L,826,8.490668936026122,7926.9169375,2308.1316903489064
KGF.L,827,7.656708836962565,5555.5523046875,1257.0313616976564
KGF.L,828,7.955419539032301,6290.655515625001,3280.950861296563
KGF.L,829,8.196691081640802,6418.0435078125,3475.274497311875
KGF.L,830,7.792456599579801,7597.0099843749995,2356.543066768906
KGF.L,831,7.599123800534782,5694.78190625,3049.938702046719
KGF.L,832,8.166526941932599,5756.309078125,1860.305964024844
KGF.L,833,8.287368447633808,6421.638048387097,2872.1288195206453
KGF.L,834,7.97135522760705,6517.3262734375,2267.2969500873437
KGF.L,835,7.42333381962506,5867.771109375,5443.312379508125
KGF.L,836,7.60293570261878,5597.709603174603,2998.090660933968
KGF.L,837,7.766731202187958,5843.805515625,9161.975341995625
KGF.L,838,7.938236456224158,5893.510833333333,29343.889008118094
KGF.L,839,8.165561966215868,5801.1503125,3276.7785230125
KGF.L,840,8.289795792901947,7370.1056171875,7099.731124746719
KGF.L,841,7.866198143708942,6451.959140625,2338.14147228
KGF.L,842,7.654287038238082,7576.1138359375,1620.73566923125
KGF.L,843,7.841427375368765,7336.575293650793,2211.7210497106353
KGF.L,844,8.202021243077121,7376.5203515625,1979.0948424846874
KGF.L,845,7.963601551415146,8095.874206349206,1971.7015440349207
KGF.L,846,7.816692293122799,5820.206571428572,2394.3054111793654
KGF.L,847,7.506765295938893,5781.9563515625,51242.692048065466
KGF.L,848,8.308685904804006,6912.304709677419,2041.9427850493548
KGF.L,849,7.777452949774301,7702.58753125,1851.0327083176562
KGF.L,850,7.896614964976863,7642.748421875,2172.14769215875
KGF.L,851,7.4746645584538625,6071.85590625,3646.8554409604685
KGF.L,852,8.163574103546285,6688.47153125,3532.8862111209373
KGF.L,853,8.308698493380332,6569.58690625,3565.8108476417187
KGF.L,854,8.07594467333989,6050.857451612904,3009.2300895491935
KGF.L,855,7.579821219414218,5985.193921875,2655.6542069796874
KGF.L,856,7.819446076481316,6050.995171875,2494.976431840781
KGF.L,857,7.830984531612841,6360.181875,2380.0574611421875
KGF.L,858,7.533654973699298,5817.3921484375,3061.1525745975
KGF.L,859,7.786016491206833,6561.683953125,13738.475247821874
KGF.L,860,8.180351293811048,6379.8617460317455,4258.6298498720635
KGF.L,861,7.613128306490797,6474.588484375,6436.779798845937
KGF.L,862,7.632396842205236,6226.8146328125,4517.259745837344
KGF.L,863,7.67754235543671,6221.133671875,3236.553073515625
KGF.L,864,7.443270449001072,6035.0503359375,4785.2493926359375
KGF.L,865,7.604779309575131,5751.196841269842,3413.2869299598415
KGF.L,866,8.268329087372106,6687.8038828125,3868.199240147969
KGF.L,867,7.579134711868225,6066.74365625,3783.9923110515624
KGF.L,868,7.203262662188962,6419.796125,3820.3687780835935
KGF.L,869,7.437644709166714,6373.8948671875,3874.623864079375
KGF.L,870,7.969564075131923,6418.6240390625,23368.789273978124
KGF.L,871,7.763898328675407,6356.304078125,8078.584188980625
KGF.L,872,8.264256792246115,7296.816265625001,7967.001277872344
KGF.L,873,7.645539874912286,6868.7818671875,4559.6500333875
KGF.L,874,8.03129533033927,6580.0449609375,9473.526953076407
KGF.L,875,7.886404650250759,6747.461890625,6148.403860277969
KGF.L,876,7.747400840052608,6046.2958359375,7651.690204262344
KGF.L,877,7.876516522904138,6486.004859375,8721.410285597187
KGF.L,878,7.670933181667557,5915.8612734375,10598.245852094218
KGF.L,879,8.250904333112288,6441.985203125,4020.8192339015627
KGF.L,880,7.802857918505258,7171.5961640625,4295.913511070938
KGF.L,881,7.8841065319014385,7023.02884375,5331.783759544219
KGF.L,882,7.919159896414979,6319.559046875,4137.706651348125
KGF.L,883,7.7821023179153155,6483.26990625,3900.14164215375
KGF.L,884,7.94282216220369,6178.1624375,3930.334215541875
KGF.L,885,7.46785239886224,6027.306126984127,5405.47536683
KGF.L,886,7.6955793753034145,7300.6054140625,4696.982118495937
KGF.L,887,7.826109869224079,6758.1720859375,10389.8223937875
KGF.L,888,7.287265672176051,6504.198046875,6194.202655727656
KGF.L,889,7.104606228577824,6538.899015625,34603.58491073047
KGF.L,890,7.268111743710251,6265.4943984375,4987.813167514531
KGF.L,891,6.8202345411994,6341.79821875,5920.035670197344
KGF.L,892,6.804379697068273,6874.704734375,6158.969843890782
KGF.L,893,7.03106875645798,7010.00603125,3589.4838856507813
KGF.L,894,7.000641902117664,6500.0246484375,7758.6817281625
KGF.L,895,7.500931102694635,7729.72015625,2881.3079009484377
KGF.L,896,7.30193939598394,7717.5105703125,62578.4603465875
KGF.L,897,7.263355017883063,6665.8825,4721.35118419875
KGF.L,898,7.398376177362143,6168.0637578125,5871.142275140625
KGF.L,899,7.560547963091476,5816.0101640625,7541.185136046563
KGF.L,900,7.9663472359702086,7257.484234375,6931.744970942656
KGF.L,901,7.933204325810093,6873.6204921875,49246.91210011562
KGF.L,902,7.658111201582909,7562.280375,5108.537063515625
KGF.L,903,7.597389692691456,6660.8430546875,8260.04196869375
KGF.L,904,7.173733290291375,6768.9937578125,4585.074355361562
KGF.L,905,7.623449110161719,6643.900140625,5230.874645522344
KGF.L,906,7.373740149274894,6551.70859375,4791.43782659375
KGF.L,907,7.535166940092517,6207.49921875,5310.132483565625
KGF.L,908,7.105552014319767,6269.1915,3932.307295752031
KGF.L,909,7.609280294909551,6825.2082109375,6045.4789871073435
KGF.L,910,7.632680354502448,7298.1885703125,8353.46162431328
KGF.L,911,7.3008974221109675,6689.945874999999,4382.511811335313
KGF.L,912,7.278202172340593,7280.7399609375,5261.914759875156
KGF.L,913,7.008330507580119,6317.0288515625,2511.6076784970314
KGF.L,914,7.192526358271431,6838.9386953124995,2998.434602725
KGF.L,915,7.26838969700404,8404.007578125,7246.039032139062
KGF.L,916,7.33486261218267,7674.7735078125,4059.494328931406
KGF.L,917,7.240757654319027,6892.733640625,5790.455323992343
KGF.L,918,7.5627956870990545,8664.5834609375,3519.172574928125
KGF.L,919,7.233287339707336,8949.84640625,4045.977965135625
KGF.L,920,7.299336503662674,7269.179625,65746.10406946874
KGF.L,921,7.053841056774966,6848.5000546875,6062.94792902875
KGF.L,922,7.534679266267487,7521.874109375,7150.658028859375
KGF.L,923,7.456314472760747,7342.9878125000005,42549.46415743281
KGF.L,924,7.289820896034761,8117.126611111111,7172.448722254762
KGF.L,925,6.901325534098337,6744.2269921875,4785.053593653125
KGF.L,926,7.675080059211534,7462.4399453125,5337.414422929219
KGF.L,927,6.933601923267705,7114.4731875,3476.705746539844
KGF.L,928,7.312045307882144,7532.99559375,3626.9913132640627
KGF.L,929,7.2137627634438894,8133.0140078125005,2416.5961283201564
KGF.L,930,6.854971426947633,7486.7821953125,5674.371532929844
KGF.L,931,6.6043318135677,7508.1873671875,22405.419425605938
KGF.L,932,7.4147862917315575,8424.42926984127,4209.513865035715
KGF.L,933,7.25300334235361,7924.246125,2934.4843410515623
KGF.L,934,7.291942173541545,8227.1457265625,4553.659037060937
KGF.L,935,6.752537230183557,7794.59875,4133.737762447031
KGF.L,936,7.588422306466775,8057.8756953125,7600.984760166406
KGF.L,937,7.24598035507535,7505.810328125,5379.208776146719
KGF.L,938,7.36334411750166,8057.7805546875,7045.579426889688
KGF.L,939,6.868747609940603,7872.471078125,4200.256571746406
KGF.L,940,6.806261415434618,8241.540976562499,4694.840857685469
KGF.L,941,6.535014076728489,7694.572265625,3072.193017566719
KGF.L,942,6.910951228926872,7569.2015468750005,4322.661159285312
KGF.L,943,6.757739746978435,7229.9412578125,4205.140360194375
KGF.L,944,6.912667512316833,6709.520703125,3372.37568770125
KGF.L,945,6.4151543954216255,6653.9942734375,4137.904290487031
KGF.L,946,6.4595217242042,6968.174484375,4209.647620744219
KGF.L,947,6.951026887756799,7223.180198412698,32846.1511567727
KGF.L,948,6.849768713873775,8004.671046875,3648.3326979875
KGF.L,949,6.889664052383292,8026.161734375,5423.211848507968
KGF.L,950,7.3654387343061,8298.4044140625,5004.839286973438
KGF.L,951,6.721185741156489,7219.6056796875,4969.09413005625
KGF.L,952,7.26458769465341,8931.4221796875,5081.268211948438
KGF.L,953,6.697876556356364,7692.2304296875,7363.9126764187495
KGF.L,954,7.13588680336544,8383.707234375,4780.567579660938
KGF.L,955,6.640860570987378,8709.99240625,4454.881488854688
KGF.L,956,6.965460098866866,8615.769046875,9560.008026870624
KGF.L,957,6.689504375869282,8690.0993671875,4058.6378284673438
KGF.L,958,6.88581937289927,9089.4745390625,5175.294918795
KGF.L,959,6.759748807402986,8772.8471640625,4180.228809359687
KGF.L,960,6.6071866452831065,9697.0561875,5665.641882335937
KGF.L,961,6.695941895933545,9857.5326640625,6398.579219759063
KGF.L,962,6.869172299959087,9701.0571484375,6093.428422745156
KGF.L,963,6.092816592472654,9069.5743203125,6739.402653182187
KGF.L,964,6.477452835162187,9531.630515625,7464.058622453125
KGF.L,965,6.352843486957454,9656.824765625,52017.985442985
KGF.L,966,6.627494853999593,9990.1149765625,37212.75059084672
KGF.L,967,6.306731398240134,8611.1846328125,6253.100478018906
KGF.L,968,6.583313399003292,9174.8633359375,6279.435809859688
KGF.L,969,5.886331588601865,9335.618328125,5270.920834604532
KGF.L,970,5.889668184740597,9720.167671875,7333.489420939687
KGF.L,971,6.229387630570809,10134.9925,5929.7398346320315
KGF.L,972,6.071792614515582,9128.450953125,7274.607371704531
KGF.L,973,6.22934886239533,9532.23284375,18672.07410653906
KGF.L,974,6.472098675381196,9674.47865625,6935.22003546875
KGF.L,975,6.052615553142853,9719.1092734375,8376.386162390625
KGF.L,976,6.3213671998169545,10651.4864296875,7766.888321890625
KGF.L,977,6.4152991891955065,10246.21871875,6227.796119167812
KGF.L,978,6.263665758804868,10663.182179687501,6248.635685948438
KGF.L,979,5.907720322750283,9266.843234375,7209.297590432812
KGF.L,980,6.2809845046102035,10305.6289453125,8681.856795578125
KGF.L,981,5.997846145252917,10207.73484375,21680.123682126563
KGF.L,982,5.91938116733019,10104.2649921875,14281.167852128125
KGF.L,983,5.555433327857357,10614.8729453125,6919.578664866563
KGF.L,984,5.90768793187812,10872.4681640625,20834.193323125
KGF.L,985,5.668015011401627,11503.55565625,11011.3404803375
ULVR.L,495,3.6362173186500977,18179.3855078125,4109.316109335938
ULVR.L,496,3.659319674127814,14863.445625,4451.02098778125
ULVR.L,497,3.5635632287051004,14376.5223828125,4106.2319709734375
ULVR.L,498,3.582529896082036,16785.6948046875,3545.549088438125
ULVR.L,499,3.557026245700989,12700.3246875,3218.585332944375
ULVR.L,500,3.492443831031741,14141.2965625,2785.3223172089065
ULVR.L,501,3.387829873689943,15085.6697265625,2074.5063370129687
ULVR.L,502,3.227136329636949,15311.9919140625,3066.3528602076562
ULVR.L,503,3.332508987840158,15123.4938671875,2845.8903767589063
ULVR.L,504,2.976897655608259,12721.9621484375,4639.661671522656
ULVR.L,505,3.274014635677594,14600.2609765625,3070.9286392389063
ULVR.L,506,3.294055724480228,14803.5030859375,2580.445514140625
ULVR.L,507,3.3753496185898713,17101.7664453125,2838.841840994375
ULVR.L,508,3.2076533322950387,17759.3794921875,4773.8460151046875
ULVR.L,509,3.2841942908186206,17462.774140625,3800.5176414853127
ULVR.L,510,3.128453450663816,15177.204218750001,4372.247662359688
ULVR.L,511,3.1421240069253678,16470.5960546875,2612.390918973125
ULVR.L,512,3.0495633642958735,16175.61546875,2877.0137897226564
ULVR.L,513,3.082566202316883,17853.3251171875,2396.2294478932813
ULVR.L,514,3.0085958892955906,16367.5065234375,2171.829345467344
ULVR.L,515,2.8094693331628044,14379.699375,2523.8835063796873
ULVR.L,516,2.992852928498662,15099.0278515625,1995.1006566915626
ULVR.L,517,3.058002855412181,16534.3293359375,3116.0774555659373
ULVR.L,518,3.0309382820858617,18172.647890625,2365.8252171446875
ULVR.L,519,2.97541747732505,17804.144140625,2284.4276151784375
ULVR.L,520,2.9431273534968057,15869.3132421875,2125.8467275696876
ULVR.L,521,2.8885498416449136,14479.056484375,2360.652722603906
ULVR.L,522,2.8137882758083097,18014.0771875,3649.143059517656
ULVR.L,523,3.040253253249505,21798.7149609375,2308.478045146406
ULVR.L,524,2.930602082630704,19510.8482421875,2320.2112267232815
ULVR.L,525,2.8453712588565754,17319.698007812498,2396.5489476746875
ULVR.L,526,2.838951270927098,17053.249140625,2216.442995523906
ULVR.L,527,2.8584459248765106,18797.1666796875,2212.06085741875
ULVR.L,528,2.9095008766162724,18157.2038671875,2935.5118661776564
ULVR.L,529,2.7109258690620295,18490.7796484375,2823.4025589114062
ULVR.L,530,2.8128400779803275,17364.9155859375,2670.389514738906
ULVR.L,531,2.8473068877329117,18573.0832421875,2098.4968959067187
ULVR.L,532,2.869660791810987,18024.28671875,1689.50339361125
ULVR.L,533,2.793823421199062,20075.6449609375,1912.6681513959375
ULVR.L,534,2.749455866729248,17223.835859374998,1970.5181086235937
ULVR.L,535,2.833227371211512,17864.645,1576.3281779842189
ULVR.L,536,2.8481254829776104,18751.013671875,2470.060067124844
ULVR.L,537,2.7198055534765526,17782.3687109375,1894.7174498060938
ULVR.L,538,2.718561934159949,18302.440546875,1343.599177676875
ULVR.L,539,2.9117301498171524,21252.003515624998,1688.0886053942188
ULVR.L,540,2.931064271371463,20268.4083203125,3879.7479297771874
ULVR.L,541,2.8011311604386337,18535.1637890625,3021.0089186470314
ULVR.L,542,2.828617210906237,18711.5064453125,1984.6719444520313
ULVR.L,543,2.821789478542259,21498.123046875,2144.603619041406
ULVR.L,544,2.721394472898249,18130.940703125,3532.6492868734376
ULVR.L,545,2.7594620916312342,18523.890234375,3385.2573226440622
ULVR.L,546,2.975124549390807,24165.9648046875,2697.9159831723437
ULVR.L,547,2.660404350832095,19581.1029296875,1799.8977751707812
ULVR.L,548,2.7178782545039817,22271.879921875,2184.702855138594
ULVR.L,549,2.7514409256434194,22513.9798046875,1939.2153667289062
ULVR.L,550,2.799120556316081,22363.0272265625,1583.8162580840624
ULVR.L,551,2.736367261321124,20945.2815625,2096.742237541406
ULVR.L,552,2.6297047965249942,18379.2448046875,1811.68315057375
ULVR.L,553,2.716254790936268,22025.20734375,1595.54902647375
ULVR.L,554,2.7282355341762417,21036.8661328125,2158.193076326094
ULVR.L,555,2.8740891585651354,24488.643164062498,4192.775062214375
ULVR.L,556,2.6904576716476516,21809.7887109375,2481.5234552389065
ULVR.L,557,2.8007937724922365,25083.7439453125,2103.110444078125
ULVR.L,558,2.749860571506803,21264.36046875,2465.730568515781
ULVR.L,559,2.566321367064597,19608.8629296875,4405.475658549375
ULVR.L,560,2.8075436496315374,24054.741875,1595.9011080042187
ULVR.L,561,2.6813515611256244,20006.52890625,1865.9355384946875
ULVR.L,562,2.672997145196688,22989.35265625,1355.6387182639062
ULVR.L,563,2.764466698761097,22452.27609375,1518.920641084375
ULVR.L,564,2.761826342363337,23273.455,1148.6300418585938
ULVR.L,565,2.710854196146231,21285.744375,1959.1680175434376
ULVR.L,566,2.8502805591308507,23735.9153125,1787.0371651173439
ULVR.L,567,2.6698243897595413,19948.5498828125,2696.0513835039064
ULVR.L,568,2.7279145681443886,23584.9683203125,1390.1682943409376
ULVR.L,569,2.665484010618236,22007.091484375,2086.7025928251564
ULVR.L,570,2.696059691350155,20905.855859375,2967.482753491875
ULVR.L,571,2.7564316859840696,20428.6755078125,2406.020697636406
ULVR.L,572,2.695306510918903,19948.1448046875,1690.807041960625
ULVR.L,573,2.64622213893876,21837.538164062502,1699.390813349375
ULVR.L,574,2.716871654485988,23916.9742578125,1575.9414541892188
ULVR.L,575,2.6854546222456994,21610.0122265625,1595.635087335
ULVR.L,576,2.7962935189170057,21978.6487109375,1727.201229393125
ULVR.L,577,2.723640426813052,24415.766796875,2093.3846444498436
ULVR.L,578,2.8239799281771263,27237.9544921875,1856.0266667429687
ULVR.L,579,2.6334006907615057,23377.167890625,1803.263039096875
ULVR.L,580,2.6974674510960837,21993.0165234375,2274.1272890307814
ULVR.L,581,2.803966513328742,22990.3806640625,1737.4228424534376
ULVR.L,582,2.7134756882132196,20045.1835546875,1606.9135720625
ULVR.L,583,2.593731103714179,21747.910234375,3322.1332772776564
ULVR.L,584,2.7897803158905305,23273.7496484375,1555.2364094801562
ULVR.L,585,2.769788864239083,24675.988671875,1809.8929237884374
ULVR.L,586,2.7188590875203236,20568.4787890625,3861.076335380781
ULVR.L,587,2.7102933118011445,27246.982265625,1913.7305150757813
ULVR.L,588,2.6950294439176528,23787.9419921875,1777.1521809698438
ULVR.L,589,2.589240755211466,21574.0267578125,2037.9050737189064
ULVR.L,590,2.5831912686874543,23957.8665625,2202.46044550625
ULVR.L,591,2.6140645445598465,22148.1855859375,1354.2165011970312
ULVR.L,592,2.71154795847562,25635.0557421875,1839.6184699110938
ULVR.L,593,2.6072521027559707,21813.6156640625,1465.3788419945313
ULVR.L,594,2.7277715657511172,26728.963671875,2291.4279987101563
ULVR.L,595,2.685251853890629,24477.45921875,1627.4021787742188
ULVR.L,596,2.670305070221688,24354.7186328125,1482.8053916396875
ULVR.L,597,2.643479686019112,21852.235234375,14964.111564211405
ULVR.L,598,2.569217875251766,21711.7721875,1338.3327990123437
ULVR.L,599,2.7243775659441845,23181.88328125,1570.842041586875
ULVR.L,600,2.5615402777905643,18438.9784765625,2558.209720431719
ULVR.L,601,2.712354669022208,19687.6640234375,1769.1464685279686
ULVR.L,602,2.66611385693478,21489.53375,1536.6764650626562
ULVR.L,603,2.578804075081943,21191.738671875,1699.9541353340626
ULVR.L,604,2.718623332695042,21383.2173828125,1625.8831704370311
ULVR.L,605,2.6395505541355044,21004.43078125,2029.0194900209376
ULVR.L,606,2.578290480307603,20675.1661328125,1581.4205274223439
ULVR.L,607,2.4245694222654786,20715.1696484375,1380.6753251653124
ULVR.L,608,2.343324983152529,18419.8718359375,2198.938941386719
ULVR.L,609,2.3952375092821763,20239.4857421875,1608.3989589585938
ULVR.L,610,2.65261110450093,20895.531762295082,1675.6831629067212
ULVR.L,611,2.587045524583014,20632.762827868853,2190.049286702131
ULVR.L,612,2.5373483923322735,20633.82418032787,2972.450696529344
ULVR.L,613,2.425769483564406,19785.761721311475,3005.0273121260657
ULVR.L,614,2.4611502740015045,22283.772909836065,1659.5295140767214
ULVR.L,615,2.6331702830122174,24167.8128515625,33070.1417660125
ULVR.L,616,2.5570154775747125,20762.6013671875,2087.970209040156
ULVR.L,617,2.5107164954130963,20792.6168359375,1652.558916559375
ULVR.L,618,2.444866502270839,21317.011484375,1587.9135800607812
ULVR.L,619,2.3788766646688426,19630.3025,1770.5965513495314
ULVR.L,620,2.5030222941840483,24548.7603125,14501.522669696249
ULVR.L,621,2.49100791189198,24571.829375,1922.4414191073438
